idx,imu_Timestamp[sec],mag_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],moving, 
921,2.331910000,2.326892000,-0.427046061,0.219354928,10.081565857,0.165367469,0.894312084,0.213093072,-1.000000000,-4.250000000,-4.625000000,-89.500106812,-0.019107692,-0.690140605,1.000000000,
922,2.334914000,2.326892000,-0.443156570,0.297959000,10.205481529,0.676468253,0.920812607,0.478504062,-1.000000000,-4.250000000,-4.625000000,-89.498016357,-0.017987488,-0.697503269,1.000000000,
924,2.339904000,2.326892000,-0.261222392,0.276588619,10.167352676,0.768692791,-0.233025506,0.878265738,-1.000000000,-4.250000000,-4.625000000,-89.490219116,-0.014006317,-0.707343936,1.000000000,
926,2.344904000,2.326892000,0.015545979,0.128898129,9.929258347,0.487762958,-0.654052079,-0.197362289,-1.000000000,-4.250000000,-4.625000000,-89.482467651,-0.012969346,-0.713149130,1.000000000,
928,2.349931000,2.346912000,0.062389582,0.033661325,9.726707458,0.239853650,-0.145767614,-1.081549287,-1.000000000,-4.250000000,-4.625000000,-89.474090576,-0.017966062,-0.717963457,1.000000000,
930,2.354901000,2.346912000,-0.154010758,0.036191847,9.607255936,-0.014187890,-0.069110960,0.349165559,-1.000000000,-4.187500000,-4.625000000,-89.467025757,-0.018044712,-0.722309053,1.000000000,
932,2.359896000,2.346912000,-0.256947905,0.086212903,9.628703117,0.202732205,0.294729948,1.007813692,-1.000000000,-4.187500000,-4.625000000,-89.459449768,-0.012917389,-0.729695499,1.000000000,
934,2.364873000,2.346912000,-0.057818998,0.074266657,9.662215233,0.612459898,0.645931184,0.117885917,-1.000000000,-4.187500000,-4.625000000,-89.449813843,-0.010724558,-0.740114927,1.000000000,
936,2.369866000,2.366847000,0.174174368,-0.035276547,9.574045181,-0.410128742,-0.588407159,-0.280881107,-1.000000000,-4.187500000,-4.625000000,-89.443595886,-0.011585597,-0.735859513,1.000000000,
938,2.374864000,2.366847000,0.169431239,-0.063920327,9.581245422,-0.981824994,-0.769327879,-0.607642174,-1.000000000,-4.250000000,-4.562500000,-89.447814941,-0.014454943,-0.720491052,1.000000000,
939,2.377864000,2.366847000,0.069274560,-0.011556205,9.674180984,-0.862066269,-0.085642211,-0.687882721,-1.000000000,-4.250000000,-4.562500000,-89.450416565,-0.016286626,-0.714725673,1.000000000,
941,2.382856000,2.366847000,-0.197933137,0.131371915,9.907509804,-0.524359167,0.836303532,0.037436839,-1.000000000,-4.250000000,-4.562500000,-89.453971863,-0.017391920,-0.706992030,1.000000000,
943,2.387862000,2.366847000,-0.290529042,0.205156982,10.069551468,-0.066505864,0.171215147,1.007531643,-1.000000000,-4.250000000,-4.562500000,-89.454254150,-0.013212568,-0.698170722,1.000000000,
945,2.392877000,2.386865000,-0.110303931,0.193174243,10.153104782,0.519978225,-0.065908618,-0.040485185,-1.062500000,-4.250000000,-4.625000000,-89.447540283,-0.011742316,-0.688602328,1.000000000,
947,2.397884000,2.386865000,0.018598739,0.116978578,10.057786942,0.540429711,-0.334985256,-0.877632856,-1.062500000,-4.250000000,-4.625000000,-89.439735413,-0.015421035,-0.678798497,1.000000000,
949,2.402879000,2.386865000,-0.145391434,0.052654535,9.867150307,0.069746241,-0.591396332,-0.134749666,-1.062500000,-4.250000000,-4.625000000,-89.434570312,-0.017011786,-0.665367246,1.000000000,
951,2.407872000,2.386865000,-0.368591934,0.081220746,9.807576180,0.285098076,0.365145773,0.294240505,-1.062500000,-4.250000000,-4.625000000,-89.426864624,-0.016124118,-0.664212048,1.000000000,
952,2.410897000,2.407878000,-0.397363514,0.097902097,9.805192947,0.646399200,0.952186763,0.449377894,-1.062500000,-4.250000000,-4.625000000,-89.423530579,-0.014980488,-0.671563089,1.000000000,
954,2.415876000,2.407878000,-0.254041880,0.045575146,9.719355583,0.528360486,0.390916049,0.680109978,-0.937500000,-4.250000000,-4.562500000,-89.417991638,-0.011356243,-0.685761273,1.000000000,
956,2.420868000,2.407878000,0.011209120,-0.056770530,9.576378822,0.071269520,-0.966347575,0.068212390,-0.937500000,-4.250000000,-4.562500000,-89.417060852,-0.009735947,-0.693447292,1.000000000,
958,2.425876000,2.407878000,0.085207134,-0.082963295,9.519237518,-0.149114817,-0.393205702,-1.053246379,-0.937500000,-4.250000000,-4.562500000,-89.424125671,-0.014227879,-0.695623696,1.000000000,
960,2.430861000,2.427842000,-0.140018836,-0.021057921,9.528769493,-0.916926980,0.033219930,-0.239552900,-0.937500000,-4.250000000,-4.562500000,-89.435462952,-0.016821435,-0.695847154,1.000000000,
962,2.435854000,2.427842000,-0.326143563,0.105180018,9.681228638,-0.964805126,0.486122191,0.808631361,-1.000000000,-4.250000000,-4.562500000,-89.447723389,-0.013619539,-0.702075720,1.000000000,
964,2.440852000,2.427842000,-0.183236212,0.226667017,9.962416649,-0.073337853,0.769986749,0.272149056,-1.000000000,-4.250000000,-4.562500000,-89.453430176,-0.011373897,-0.714820743,1.000000000,
966,2.445904000,2.427842000,0.083571151,0.236116678,10.100831985,0.278773844,-0.311751992,-0.221131161,-1.000000000,-4.250000000,-4.562500000,-89.449272156,-0.011911709,-0.724599719,1.000000000,
968,2.450845000,2.447826000,0.128798783,0.186095804,10.043641090,0.127207279,-1.179753780,-0.292118698,-1.000000000,-4.250000000,-4.562500000,-89.443222046,-0.013352445,-0.710392892,1.000000000,
970,2.455851000,2.447826000,-0.070609227,0.159972116,9.962368011,0.366433114,0.094660118,-0.424273789,-1.000000000,-4.250000000,-4.500000000,-89.437240601,-0.015579596,-0.699801624,1.000000000,
971,2.458850000,2.447826000,-0.188284069,0.145650089,9.917092323,0.431003422,0.648788393,-0.059679005,-1.000000000,-4.250000000,-4.500000000,-89.433708191,-0.015657445,-0.696717262,1.000000000,
973,2.463853000,2.447826000,-0.279891014,0.086067483,9.817008018,0.023242507,0.730709434,0.925718606,-1.000000000,-4.250000000,-4.500000000,-89.426338196,-0.012004701,-0.695102870,1.000000000,
975,2.468854000,2.447826000,-0.088306546,0.021775406,9.790794373,0.195147738,-0.069716275,0.348039031,-1.000000000,-4.250000000,-4.500000000,-89.417930603,-0.009492521,-0.692038357,1.000000000,
977,2.473847000,2.467825000,0.093819641,-0.025843801,9.788412094,0.629341900,-0.489813775,-0.910115778,-1.000000000,-4.250000000,-4.500000000,-89.411682129,-0.012336938,-0.680013478,1.000000000,
979,2.478846000,2.467825000,-0.031428799,-0.063969724,9.671646118,-0.081380613,-0.900111139,-0.227620274,-1.000000000,-4.250000000,-4.500000000,-89.413177490,-0.015111427,-0.665707171,1.000000000,
981,2.483823000,2.467825000,-0.300340801,-0.054426484,9.583375931,-0.283366263,0.087202534,0.323066384,-1.000000000,-4.250000000,-4.500000000,-89.420890808,-0.013932663,-0.657749057,1.000000000,
983,2.488807000,2.467825000,-0.379107505,0.012271211,9.642950058,-0.521847725,1.237701654,0.221634790,-1.000000000,-4.250000000,-4.500000000,-89.430480957,-0.012789865,-0.668102980,1.000000000,
985,2.493830000,2.487787000,-0.201015115,0.074075416,9.767217636,-0.761812806,0.368433356,0.210790679,-1.000000000,-4.250000000,-4.625000000,-89.439483643,-0.011638074,-0.680025756,1.000000000,
987,2.498833000,2.487787000,0.005998101,0.152733818,9.936408043,-0.141461387,-0.775232673,-0.314680785,-1.000000000,-4.250000000,-4.625000000,-89.446517944,-0.012685236,-0.685167134,1.000000000,
989,2.503826000,2.487787000,-0.019706720,0.238586128,10.067268372,0.540933311,-0.553262413,-0.791477501,-1.000000000,-4.250000000,-4.625000000,-89.449172974,-0.016492078,-0.691341102,1.000000000,
990,2.506826000,2.487787000,-0.132383689,0.250471115,10.060119629,0.667268515,-0.157059595,-0.221150905,-1.000000000,-4.250000000,-4.625000000,-89.445632935,-0.016883152,-0.695845664,1.000000000,
992,2.511823000,2.508804000,-0.339268893,0.202795073,9.914758682,0.231047645,0.203176886,0.857618928,-1.000000000,-4.250000000,-4.625000000,-89.438934326,-0.014301793,-0.705398798,1.000000000,
994,2.516798000,2.508804000,-0.244094908,0.126655534,9.790743828,0.200202927,0.888539732,0.688902676,-1.000000000,-4.312500000,-4.562500000,-89.434196472,-0.009781362,-0.719210625,1.000000000,
996,2.521790000,2.508804000,0.069560856,0.045734350,9.735936165,0.189388961,0.185724780,-0.213735700,-1.000000000,-4.312500000,-4.562500000,-89.428535461,-0.009494627,-0.730016053,1.000000000,
998,2.526794000,2.508804000,0.215595409,-0.009084140,9.702674866,0.036892693,-0.961102486,-0.348137856,-1.000000000,-4.312500000,-4.562500000,-89.422935486,-0.011587851,-0.720271289,1.000000000,
1000,2.531814000,2.528795000,0.064688556,0.005158604,9.716973305,0.098533943,-0.621292174,-0.224627480,-1.000000000,-4.312500000,-4.562500000,-89.422271729,-0.012834656,-0.704594374,1.000000000,
1002,2.536811000,2.528795000,-0.172573805,0.016945451,9.712307930,0.223633632,0.647122145,0.090287969,-1.000000000,-4.250000000,-4.562500000,-89.421630859,-0.013111139,-0.694801271,1.000000000,
1003,2.539810000,2.528795000,-0.230244935,-0.002133331,9.683712959,-0.279412627,0.829026699,0.541977584,-1.000000000,-4.250000000,-4.562500000,-89.422882080,-0.011502931,-0.692007899,1.000000000,
1005,2.544831000,2.528795000,-0.139299840,-0.028240999,9.666880608,-0.790872276,0.180951402,0.356966138,-1.000000000,-4.250000000,-4.562500000,-89.429367065,-0.009493837,-0.682930410,1.000000000,
1007,2.549802000,2.528795000,0.048425652,0.014657986,9.814623833,-0.624105096,-0.240351930,-0.750957847,-1.000000000,-4.250000000,-4.562500000,-89.436462402,-0.011840681,-0.671917081,1.000000000,
1009,2.554801000,2.548784000,0.006282020,0.114602096,9.993498802,-0.085872918,-0.490636945,-0.727610230,-1.000000000,-4.187500000,-4.562500000,-89.440811157,-0.016070632,-0.659483016,1.000000000,
1011,2.559800000,2.548784000,-0.247382820,0.197920948,10.062603951,0.194681734,-0.317978144,0.314836293,-1.000000000,-4.187500000,-4.562500000,-89.442642212,-0.015912339,-0.646905065,1.000000000,
1013,2.564798000,2.548784000,-0.376962513,0.221759915,10.033957481,0.586725950,0.827803135,0.477698892,-1.000000000,-4.187500000,-4.562500000,-89.436882019,-0.013154930,-0.646966934,1.000000000,
1015,2.569769000,2.548784000,-0.241100490,0.143207803,9.895745277,0.404660076,0.551465213,0.266470402,-1.000000000,-4.187500000,-4.562500000,-89.430534363,-0.011524656,-0.660763681,1.000000000,
1017,2.574792000,2.568780000,-0.031083290,0.040903360,9.735986710,-0.019203363,-0.623118281,-0.045486841,-1.000000000,-4.250000000,-4.562500000,-89.426216125,-0.010967791,-0.669598103,1.000000000,
1019,2.580792000,2.568780000,0.004609264,0.024254126,9.688326836,0.333624512,-0.492796034,-0.610965908,-1.000000000,-4.250000000,-4.562500000,-89.420753479,-0.013673602,-0.675657630,1.000000000,
1021,2.584797000,2.568780000,-0.170505196,0.048076548,9.659681320,0.310029268,0.059804443,-0.097145505,-1.000000000,-4.250000000,-4.562500000,-89.415870667,-0.015037874,-0.686260998,1.000000000,
1023,2.589788000,2.568780000,-0.297971040,0.019467466,9.576277733,-0.006885031,0.264559656,0.978771031,-1.000000000,-4.250000000,-4.562500000,-89.415603638,-0.011559781,-0.698760331,1.000000000,
1025,2.594792000,2.589764000,-0.142208278,-0.025801303,9.571561813,-0.610675991,0.490545839,0.390128076,-1.000000000,-4.250000000,-4.562500000,-89.420150757,-0.008213003,-0.712121487,1.000000000,
1027,2.599781000,2.589764000,0.100395098,-0.016236391,9.674029350,-0.621770620,0.192349061,-0.596050203,-1.000000000,-4.250000000,-4.562500000,-89.429489136,-0.010309515,-0.718658924,1.000000000,
1028,2.602780000,2.589764000,0.141520604,0.009964023,9.745518684,-0.713996947,-0.177690044,-0.779338121,-1.000000000,-4.250000000,-4.562500000,-89.434310913,-0.012365257,-0.714256525,1.000000000,
1030,2.607783000,2.589764000,0.010669246,0.117106080,9.924239159,-0.349827290,-0.744642615,-0.194196105,-1.000000000,-4.250000000,-4.562500000,-89.441184998,-0.014458670,-0.700664043,1.000000000,
1032,2.612773000,2.609754000,-0.211315602,0.221837744,10.091047287,0.372565597,0.305282563,0.114320800,-1.000000000,-4.250000000,-4.562500000,-89.441917419,-0.013648775,-0.690270126,1.000000000,
1034,2.617752000,2.609754000,-0.256977111,0.217090890,10.069551468,0.319136918,0.702388823,0.655858874,-1.000000000,-4.250000000,-4.562500000,-89.434944153,-0.011465239,-0.685474038,1.000000000,
1036,2.622741000,2.609754000,-0.082782820,0.124248050,9.928955078,-0.134664893,-0.036677796,0.261007905,-1.000000000,-4.250000000,-4.562500000,-89.427520752,-0.009209695,-0.682361007,1.000000000,
1037,2.625742000,2.609754000,0.015258826,0.086158194,9.888445854,-0.051016457,-0.185435817,-0.277199686,-1.000000000,-4.250000000,-4.562500000,-89.424377441,-0.009870421,-0.678036630,1.000000000,
1039,2.630738000,2.609754000,0.048657186,0.064728178,9.859850883,0.242674246,-0.242314726,-0.755734682,-1.000000000,-4.250000000,-4.562500000,-89.419586182,-0.013339090,-0.667213023,1.000000000,
1041,2.635744000,2.629716000,-0.155259192,0.081294052,9.814724922,0.312772989,-0.378757685,0.194276035,-0.937500000,-4.250000000,-4.625000000,-89.414176941,-0.014258500,-0.655656278,1.000000000,
1043,2.640732000,2.629716000,-0.316251397,0.076513380,9.736087799,0.469425261,0.079082549,0.795068622,-0.937500000,-4.250000000,-4.625000000,-89.405448914,-0.010744688,-0.651231825,1.000000000,
1045,2.645764000,2.629716000,-0.235455602,0.002777232,9.614405632,0.194711134,0.677178264,0.209810078,-0.937500000,-4.250000000,-4.625000000,-89.400543213,-0.009205365,-0.663754582,1.000000000,
1047,2.650773000,2.629716000,-0.046728350,-0.104383260,9.502405167,-0.708053887,-0.215644732,-0.214529544,-0.937500000,-4.250000000,-4.625000000,-89.407516479,-0.009623999,-0.672243595,1.000000000,
1049,2.655759000,2.649738000,0.006454378,-0.080619901,9.583526611,-0.950467348,-0.553391218,-0.485768437,-1.000000000,-4.250000000,-4.625000000,-89.419898987,-0.011759671,-0.671335757,1.000000000,
1051,2.660724000,2.649738000,-0.145569384,0.088463634,9.836121559,-0.230735511,0.250807285,-0.389024466,-1.000000000,-4.250000000,-4.625000000,-89.430259705,-0.014445828,-0.671283364,1.000000000,
1053,2.665753000,2.649738000,-0.312409997,0.219391614,10.003030777,0.109896354,0.298585236,0.681129873,-1.000000000,-4.250000000,-4.625000000,-89.436935425,-0.012552017,-0.677703559,1.000000000,
1054,2.668753000,2.649738000,-0.312307626,0.236070782,10.022092819,0.201768935,0.078140438,0.915569663,-1.000000000,-4.250000000,-4.625000000,-89.438079834,-0.010398662,-0.683203638,1.000000000,
1056,2.673721000,2.670702000,-0.123183697,0.188475236,9.983966827,0.313054442,0.305107415,0.114712812,-1.000000000,-4.250000000,-4.625000000,-89.436912537,-0.008107658,-0.696003139,1.000000000,
1058,2.678716000,2.670702000,0.077620715,0.112402968,9.897977829,0.094495192,-0.243436262,-0.635910749,-1.062500000,-4.250000000,-4.562500000,-89.433517456,-0.010923343,-0.706013739,1.000000000,
1060,2.683718000,2.670702000,0.026960136,0.081424765,9.836021423,-0.199503243,-0.559397280,-0.132898435,-1.062500000,-4.250000000,-4.562500000,-89.430969238,-0.012369257,-0.693123043,1.000000000,
1062,2.688711000,2.670702000,-0.166972131,0.117049627,9.867100716,0.403620660,0.179470286,0.231424317,-1.062500000,-4.250000000,-4.562500000,-89.427581787,-0.011800308,-0.682034194,1.000000000,
1064,2.693714000,2.690695000,-0.212596446,0.107505545,9.850419044,0.615683317,0.517815232,0.443367809,-1.062500000,-4.250000000,-4.562500000,-89.417778015,-0.009795873,-0.679479063,1.000000000,
1066,2.698708000,2.690695000,-0.062420189,-0.009208078,9.697958946,0.165758014,-0.070226341,0.377996773,-1.000000000,-4.187500000,-4.562500000,-89.416366577,-0.007758334,-0.680081129,1.000000000,
1068,2.703713000,2.690695000,0.092819117,-0.099697419,9.597874641,-0.411841422,-0.462033063,-0.457629234,-1.000000000,-4.187500000,-4.562500000,-89.424850464,-0.008879081,-0.671088576,1.000000000,
1069,2.706710000,2.690695000,0.085656211,-0.090141162,9.604973793,-0.416848511,-0.331857532,-0.931908906,-1.000000000,-4.187500000,-4.562500000,-89.429107666,-0.011348034,-0.666956484,1.000000000,
1071,2.711700000,2.690695000,-0.105633952,0.002730675,9.685994148,-0.560392082,-0.058430430,-0.421366543,-1.000000000,-4.187500000,-4.562500000,-89.438194275,-0.014561008,-0.659814656,1.000000000,
1073,2.716695000,2.710682000,-0.311060369,0.121798351,9.812292099,-0.159098774,0.236991182,0.711435080,-1.000000000,-4.250000000,-4.562500000,-89.447158813,-0.012032676,-0.656595528,1.000000000,
1075,2.721697000,2.710682000,-0.269666135,0.186118707,9.933822632,0.136344343,0.457986861,0.355859488,-1.000000000,-4.250000000,-4.562500000,-89.454101562,-0.009557967,-0.661978424,1.000000000,
1077,2.726688000,2.710682000,-0.085132979,0.143219024,9.929158211,0.217088729,0.001581402,-0.424708307,-1.000000000,-4.250000000,-4.562500000,-89.459419250,-0.011438735,-0.670174420,1.000000000,
1079,2.731687000,2.710682000,-0.018451434,0.093218602,9.850521088,-0.259557664,-0.745543957,-0.164872944,-1.000000000,-4.250000000,-4.562500000,-89.467788696,-0.012323789,-0.671617091,1.000000000,
1081,2.736720000,2.730675000,-0.138210952,0.133799106,9.871765137,0.217149645,0.063713975,-0.394163698,-1.000000000,-4.250000000,-4.562500000,-89.475006104,-0.014045522,-0.673910141,1.000000000,
1083,2.741689000,2.730675000,-0.289130598,0.169502303,9.883680344,0.586622596,0.548029006,0.533181667,-1.000000000,-4.250000000,-4.562500000,-89.476348877,-0.012831751,-0.686305821,1.000000000,
1085,2.746681000,2.730675000,-0.239240170,0.107526876,9.797994614,0.349922955,0.172591433,0.797021568,-1.000000000,-4.250000000,-4.562500000,-89.473968506,-0.008839856,-0.698519945,1.000000000,
1086,2.749695000,2.730675000,-0.129254118,0.052755188,9.750334740,0.435866088,0.052285742,0.467510551,-1.000000000,-4.250000000,-4.562500000,-89.473007202,-0.007867426,-0.704667389,1.000000000,
1088,2.754686000,2.751667000,0.088359892,-0.054408900,9.662164688,0.155952141,-0.121112265,-0.515433967,-1.000000000,-4.250000000,-4.562500000,-89.476356506,-0.009393089,-0.711832047,1.000000000,
1090,2.759680000,2.751667000,0.066434897,-0.087709554,9.600107193,-0.562006295,-0.336462706,-0.514617503,-1.000000000,-4.250000000,-4.625000000,-89.485435486,-0.011840708,-0.704334021,1.000000000,
1092,2.764678000,2.751667000,-0.124855250,-0.013912413,9.681128502,-0.675174177,-0.156963646,0.053944495,-1.000000000,-4.250000000,-4.625000000,-89.496215820,-0.012073255,-0.697911024,1.000000000,
1094,2.769696000,2.751667000,-0.217301160,0.107469663,9.864767075,0.017547449,0.861675858,0.362249911,-1.000000000,-4.250000000,-4.625000000,-89.504318237,-0.010753701,-0.696529388,1.000000000,
1096,2.774669000,2.771650000,-0.116235942,0.150379434,9.941021919,-0.014346129,0.055467118,0.291485488,-1.000000000,-4.250000000,-4.625000000,-89.512031555,-0.009432465,-0.694860995,1.000000000,
1098,2.779667000,2.771650000,0.025111422,0.131386012,9.933822632,-0.109370619,-0.777836680,-0.076921970,-1.000000000,-4.250000000,-4.562500000,-89.519592285,-0.009115594,-0.685509384,1.000000000,
1100,2.784664000,2.771650000,0.001248132,0.138519078,9.952886581,0.032703064,-0.209879413,-0.843357682,-1.000000000,-4.250000000,-4.562500000,-89.524658203,-0.012586296,-0.674229264,1.000000000,
1102,2.789664000,2.771650000,-0.192873687,0.159907594,9.952886581,0.221705467,0.182854712,-0.005599922,-1.000000000,-4.250000000,-4.562500000,-89.527275085,-0.014034983,-0.664848387,1.000000000,
1104,2.794658000,2.791639000,-0.308139145,0.162275434,9.909993172,0.261318713,0.047170460,0.914759696,-1.000000000,-4.250000000,-4.562500000,-89.528961182,-0.010496574,-0.665501952,1.000000000,
1105,2.797667000,2.791639000,-0.272381425,0.143259153,9.876581192,0.587576210,0.298131287,0.648691177,-1.000000000,-4.187500000,-4.562500000,-89.527000427,-0.008881350,-0.671671391,1.000000000,
1107,2.802664000,2.791639000,-0.076464489,0.059944663,9.764582634,0.517972469,0.185203731,-0.245269194,-1.000000000,-4.187500000,-4.562500000,-89.522811890,-0.008867553,-0.684655726,1.000000000,
1109,2.807660000,2.791639000,0.018588379,-0.042531576,9.607458115,-0.260146022,-0.713765740,-0.223935515,-1.000000000,-4.187500000,-4.562500000,-89.529304504,-0.010608416,-0.685202360,1.000000000,
1111,2.812654000,2.791639000,-0.103815623,-0.049709342,9.574096680,-0.348448843,-0.279742062,-0.157788873,-1.000000000,-4.187500000,-4.562500000,-89.538711548,-0.011651069,-0.680025518,1.000000000,
1113,2.817655000,2.811633000,-0.278337836,0.024192533,9.662064552,-0.077037342,0.587659121,-0.028040668,-1.000000000,-4.312500000,-4.562500000,-89.547378540,-0.012204067,-0.682887316,1.000000000,
1115,2.822655000,2.811633000,-0.285105288,0.069446050,9.740702629,-0.308642864,0.486242890,0.685977101,-1.000000000,-4.312500000,-4.562500000,-89.554550171,-0.009444788,-0.693169177,1.000000000,
1117,2.827680000,2.811633000,-0.090490356,0.083646253,9.821974754,-0.286599308,-0.251168758,0.020850074,-1.000000000,-4.312500000,-4.562500000,-89.561767578,-0.007920705,-0.701326609,1.000000000,
1119,2.832641000,2.811633000,0.056096837,0.090808868,9.895847321,-0.354287267,-0.179708868,-0.721718371,-1.000000000,-4.312500000,-4.562500000,-89.569946289,-0.010931933,-0.706013620,1.000000000,
1120,2.835641000,2.832622000,0.037026688,0.097943671,9.914910316,-0.146370098,-0.396373898,-0.815195501,-1.000000000,-4.312500000,-4.562500000,-89.574287415,-0.013206237,-0.704865217,1.000000000,
1122,2.840659000,2.832622000,-0.133019939,0.140934631,9.947968483,-0.254795283,-0.315639257,0.257687151,-1.000000000,-4.250000000,-4.562500000,-89.583396912,-0.013393987,-0.699846864,1.000000000,
1124,2.845665000,2.832622000,-0.247760713,0.193315998,10.002778053,0.496266931,0.580127239,0.474589676,-1.000000000,-4.250000000,-4.562500000,-89.584747314,-0.010733365,-0.706570804,1.000000000,
1126,2.850660000,2.832622000,-0.159269392,0.164707184,9.964751244,0.613029540,0.520877719,0.205338374,-1.000000000,-4.250000000,-4.562500000,-89.575370789,-0.008805043,-0.717043459,1.000000000,
1128,2.855639000,2.852620000,0.017334286,0.059942104,9.826539040,0.250943452,-0.531751335,0.043608818,-1.000000000,-4.250000000,-4.562500000,-89.566062927,-0.008725211,-0.718135118,1.000000000,
1130,2.860627000,2.852620000,0.062314000,-0.009224079,9.714741707,0.304684818,-0.524926722,-0.551654041,-1.000000000,-4.250000000,-4.625000000,-89.562072754,-0.010637597,-0.704630971,1.000000000,
1132,2.865628000,2.852620000,-0.098626994,-0.002088675,9.645635605,0.068784989,0.062801853,-0.333735049,-1.000000000,-4.250000000,-4.625000000,-89.562217712,-0.012887935,-0.692831218,1.000000000,
1134,2.870635000,2.852620000,-0.261791021,0.017095227,9.621502876,-0.309897959,0.176695943,0.622058988,-1.000000000,-4.250000000,-4.625000000,-89.567497253,-0.010850104,-0.684627175,1.000000000,
1136,2.875652000,2.872633000,-0.211232781,0.036162935,9.664396286,-0.253539145,0.429301500,0.268234611,-1.000000000,-4.250000000,-4.625000000,-89.576797485,-0.008834660,-0.688077211,1.000000000,
1138,2.880644000,2.872633000,-0.047748867,0.057477728,9.748103142,-0.349972129,0.095209315,-0.360750914,-1.062500000,-4.250000000,-4.562500000,-89.586723328,-0.009958314,-0.691466093,1.000000000,
1139,2.883645000,2.872633000,-0.011595633,0.069390036,9.786231041,-0.471711606,-0.430693567,-0.486570150,-1.062500000,-4.250000000,-4.562500000,-89.591430664,-0.011198716,-0.688042760,1.000000000,
1141,2.888620000,2.872633000,-0.092714593,0.114745140,9.864616394,-0.051056184,-0.589684486,-0.223410800,-1.062500000,-4.250000000,-4.562500000,-89.597030640,-0.012416491,-0.674812555,1.000000000,
