idx,imu_Timestamp[sec],mag_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],moving, 
51010,129.015546000,129.007867000,-0.287579298,2.176673174,9.679854393,-69.105812073,3.874226332,-1.298988223,-1.062500000,-3.312500000,-4.562500000,-76.363746643,-1.623994470,-1.126825452,1.000000000,
51012,129.020606000,129.007867000,0.167178303,1.938444853,9.567905426,-71.354278564,-4.792962551,2.101940393,-1.062500000,-3.312500000,-4.562500000,-76.723640442,-1.622969866,-1.110815167,1.000000000,
51014,129.025666000,129.028107000,0.407291949,2.093199968,10.099307060,-67.416206360,-3.484018326,-1.590975523,-1.125000000,-3.375000000,-4.687500000,-77.069160461,-1.624912500,-1.091056824,1.000000000,
51016,129.030726000,129.028107000,0.082217559,2.238456726,10.261297226,-64.224594116,0.496993393,-2.801832199,-1.125000000,-3.375000000,-4.687500000,-77.397705078,-1.642570615,-1.087752342,1.000000000,
51017,129.033256000,129.028107000,-0.307843149,2.083532810,9.922917366,-66.393981934,-0.293297291,1.275643468,-1.125000000,-3.375000000,-4.687500000,-77.564109802,-1.639710069,-1.085047126,1.000000000,
51019,129.038316000,129.028107000,-0.698827565,1.485364676,8.955686569,-70.591377258,-5.092630386,3.551770687,-1.125000000,-3.375000000,-4.687500000,-77.914314270,-1.628221631,-1.057065010,1.000000000,
51021,129.043376000,129.048347000,-0.227369577,1.220947504,8.831772804,-70.061195374,3.533070087,-1.179464459,-1.125000000,-3.375000000,-4.687500000,-78.268081665,-1.623121500,-1.065248847,1.000000000,
51023,129.048436000,129.048347000,0.325609982,1.225795746,9.167618752,-72.000991821,-1.283097148,-2.933400154,-1.125000000,-3.562500000,-4.687500000,-78.629516602,-1.638579607,-1.067304969,1.000000000,
51025,129.053496000,129.048347000,0.303896517,1.432977319,9.587020874,-71.600410461,-5.188616753,1.502540112,-1.125000000,-3.562500000,-4.687500000,-78.989189148,-1.637786984,-1.047053456,1.000000000,
51027,129.058556000,129.048347000,-0.099516705,1.904440641,10.328222275,-70.017692566,-2.823719978,-1.775673866,-1.125000000,-3.562500000,-4.687500000,-79.342864990,-1.647158742,-1.023867011,1.000000000,
51029,129.063616000,129.068587000,-0.721881449,2.009043455,10.466433525,-67.008712769,0.131910160,-0.381335109,-1.125000000,-3.562500000,-4.687500000,-79.677925110,-1.655305266,-1.026973605,1.000000000,
51031,129.068676000,129.068587000,-0.914881647,1.570683360,9.784857750,-70.053482056,-2.391376257,5.937944889,-1.125000000,-3.625000000,-4.625000000,-80.027511597,-1.634575605,-1.012811065,1.000000000,
51033,129.073736000,129.068587000,-0.175072297,1.303986549,9.649027824,-70.037361145,-1.280452132,-1.039533019,-1.125000000,-3.625000000,-4.625000000,-80.380783081,-1.625997424,-1.006889343,1.000000000,
51034,129.076266000,129.068587000,0.240813211,1.294459343,9.887324333,-70.457542419,-0.403402448,-4.089890003,-1.125000000,-3.625000000,-4.625000000,-80.558052063,-1.636462212,-1.008013248,1.000000000,
51036,129.081326000,129.068587000,0.443215996,1.301639080,10.096873283,-68.321281433,-1.485217452,0.138459966,-1.125000000,-3.625000000,-4.625000000,-80.903121948,-1.643216610,-1.007704616,1.000000000,
51038,129.086386000,129.088827000,-0.053679232,1.265781999,9.946746826,-68.817329407,-6.660533428,2.002110481,-1.125000000,-3.687500000,-4.687500000,-81.247146606,-1.638393402,-0.973201454,1.000000000,
51040,129.091446000,129.088827000,-0.378060132,1.187074184,9.789471626,-66.001701355,-0.419558197,-1.138681531,-1.125000000,-3.687500000,-4.687500000,-81.583145142,-1.639916420,-0.961717844,1.000000000,
51042,129.096506000,129.088827000,-0.385822058,0.824978411,9.236623764,-70.693267822,1.639187932,1.505009890,-1.125000000,-3.687500000,-4.687500000,-81.930603027,-1.635813236,-0.969086051,1.000000000,
51044,129.101566000,129.088827000,-0.002177220,0.448610097,8.824420929,-72.564201355,-3.529693842,0.608776927,-1.125000000,-3.687500000,-4.687500000,-82.292289734,-1.632741451,-0.955179036,1.000000000,
51046,129.106626000,129.109067000,0.486884892,0.644021869,9.301013947,-72.196418762,-0.832055509,-1.705890059,-1.125000000,-3.812500000,-4.687500000,-82.654541016,-1.638244390,-0.946949184,1.000000000,
51048,129.111686000,129.109067000,0.274713010,0.996439576,9.956330299,-69.767677307,-2.709123135,-3.531204939,-1.125000000,-3.812500000,-4.687500000,-83.007934570,-1.658987045,-0.937240899,1.000000000,
51050,129.116746000,129.109067000,-0.464469284,1.146235108,10.208922386,-71.563575745,-3.299625158,1.886175156,-1.125000000,-3.812500000,-4.687500000,-83.364181519,-1.658000588,-0.918753386,1.000000000,
51051,129.119276000,129.109067000,-0.689234555,1.208089828,10.304241180,-69.877868652,-1.855494499,2.760426998,-1.125000000,-3.812500000,-4.687500000,-83.539085388,-1.651975870,-0.911897600,1.000000000,
51053,129.124336000,129.129307000,-0.554873347,1.131822824,10.332837105,-67.457946777,1.129139304,-0.573133230,-1.125000000,-3.812500000,-4.687500000,-83.874214172,-1.651250124,-0.917702079,1.000000000,
51055,129.129396000,129.129307000,-0.063871726,0.760267079,9.825417519,-71.821487427,-3.370686769,0.130922690,-1.125000000,-3.875000000,-4.687500000,-84.228691101,-1.654163599,-0.910075843,1.000000000,
51057,129.134456000,129.129307000,0.164429039,0.636295319,9.942183495,-70.364952087,-1.934183240,-0.838679671,-1.125000000,-3.875000000,-4.687500000,-84.588439941,-1.655806184,-0.895572484,1.000000000,
51059,129.139516000,129.129307000,-0.118047014,0.867223501,10.452035904,-67.004486084,-1.269144535,-2.543830872,-1.125000000,-3.875000000,-4.687500000,-84.928421021,-1.667682648,-0.891006231,1.000000000,
51061,129.144576000,129.149547000,-0.609867573,0.812262714,10.354333878,-67.921539307,-1.813310623,3.970460653,-1.125000000,-3.875000000,-4.687500000,-85.269989014,-1.656385183,-0.881049812,1.000000000,
51063,129.149636000,129.149547000,-0.462705731,0.516717076,10.080496788,-68.986885071,-2.130865097,2.216140985,-1.187500000,-4.000000000,-4.625000000,-85.611106873,-1.641405463,-0.869239390,1.000000000,
51065,129.154696000,129.149547000,0.139309302,0.188108265,9.723051071,-67.523826599,0.669816196,-1.114808917,-1.187500000,-4.000000000,-4.625000000,-85.950103760,-1.645786643,-0.872432947,1.000000000,
51066,129.157226000,129.149547000,0.317260206,-0.054832492,9.389435768,-68.303222656,-1.782643080,-0.966758192,-1.187500000,-4.000000000,-4.625000000,-86.121963501,-1.648349643,-0.868256688,1.000000000,
51068,129.162286000,129.149547000,0.243350953,-0.249958083,9.031588554,-71.217597961,-4.218775272,0.859424531,-1.187500000,-4.000000000,-4.625000000,-86.482849121,-1.646839619,-0.845342875,1.000000000,
51070,129.167346000,129.169787000,-0.037920985,-0.119089253,9.315160751,-69.883392334,0.331172407,-0.809349656,-1.062500000,-4.125000000,-4.625000000,-86.832443237,-1.650034189,-0.842581153,1.000000000,
51072,129.172406000,129.169787000,-0.186582819,0.106966652,9.734865189,-73.917236328,-0.376321495,-0.588935494,-1.062500000,-4.125000000,-4.625000000,-87.198837280,-1.655200005,-0.841739893,1.000000000,
51074,129.177466000,129.169787000,-0.055405997,0.437979579,10.509326935,-72.833030701,0.233764291,0.068473130,-1.062500000,-4.125000000,-4.625000000,-87.565063477,-1.655141592,-0.842784405,1.000000000,
51076,129.182526000,129.169787000,0.209189445,1.359701276,12.479937553,-75.928199768,-1.913749695,-3.873180151,-1.062500000,-4.125000000,-4.625000000,-87.943405151,-1.667822003,-0.830701947,1.000000000,
51078,129.187586000,129.190027000,0.041250981,2.981548548,15.570640564,-67.620338440,2.889320612,-4.802680016,-1.125000000,-4.250000000,-4.687500000,-88.292625427,-1.690257788,-0.842757225,1.000000000,
51080,129.192646000,129.190027000,-0.613401055,4.998729229,19.064165115,-65.022750854,-1.843856812,-1.669991016,-1.125000000,-4.250000000,-4.687500000,-88.621505737,-1.703939438,-0.836781442,1.000000000,
51082,129.197706000,129.190027000,-1.026304603,6.901632786,22.505161285,-42.608489990,2.707598448,-0.120773114,-1.125000000,-4.250000000,-4.687500000,-88.861206055,-1.705291986,-0.845675707,1.000000000,
51084,129.202766000,129.190027000,-0.955754101,7.596953869,24.037458420,-30.672098160,-2.432093382,1.407803893,-1.125000000,-4.250000000,-4.687500000,-89.021232605,-1.703308702,-0.843652308,1.000000000,
51085,129.205296000,129.210267000,-0.750673413,7.387318611,23.846820831,-25.824609756,-4.253161907,2.099525213,-1.125000000,-4.250000000,-4.687500000,-89.083282471,-1.698332429,-0.832967281,1.000000000,
51087,129.210356000,129.210267000,-0.313992083,6.746562481,23.048530579,-15.775217056,-1.139283180,-0.648880959,-1.125000000,-4.312500000,-4.625000000,-89.170875549,-1.696960568,-0.822537541,1.000000000,
51089,129.215416000,129.210267000,-0.318582416,5.822205544,21.747432709,-4.379341125,2.028728247,-0.517335236,-1.125000000,-4.312500000,-4.625000000,-89.192878723,-1.704847574,-0.830933750,1.000000000,
51091,129.220476000,129.210267000,-0.515573740,4.881402969,19.872091293,1.577769041,-4.343000889,3.912909985,-1.125000000,-4.312500000,-4.625000000,-89.188934326,-1.688930273,-0.819308579,1.000000000,
51093,129.225536000,129.230507000,-0.253664613,3.781177282,17.767934799,14.679386139,1.275627851,3.861570835,-1.125000000,-4.312500000,-4.625000000,-89.122566223,-1.670675993,-0.816118300,1.000000000,
51095,129.230596000,129.230507000,0.322416186,2.002418280,14.376725197,17.180419922,-5.308735371,1.135827899,-1.187500000,-4.375000000,-4.625000000,-89.033035278,-1.659477472,-0.799707532,1.000000000,
51097,129.235656000,129.230507000,0.609861076,-0.217027307,9.887222290,11.478629112,-2.477126598,4.242347240,-1.187500000,-4.375000000,-4.625000000,-88.960838318,-1.640395164,-0.779594779,1.000000000,
51099,129.240716000,129.230507000,0.542011261,-1.877080679,6.617949486,4.262312889,-1.226208925,-2.604373455,-1.187500000,-4.375000000,-4.625000000,-88.939468384,-1.646121264,-0.764872372,1.000000000,
51101,129.245776000,129.250747000,-0.068061985,-2.555899858,5.028512955,0.281785309,2.766342163,-0.829899788,-1.187500000,-4.375000000,-4.625000000,-88.938179016,-1.654835224,-0.781460226,1.000000000,
51102,129.248306000,129.250747000,-0.375858903,-2.718032360,4.835493088,-4.794800758,-1.830114603,0.322974414,-1.125000000,-4.437500000,-4.562500000,-88.954452515,-1.654276252,-0.776364684,1.000000000,
51104,129.253366000,129.250747000,-0.509048879,-2.048696518,5.919690132,-9.637274742,2.283224583,2.550204754,-1.125000000,-4.437500000,-4.562500000,-89.007408142,-1.638850808,-0.778825581,1.000000000,
51106,129.258426000,129.250747000,-0.075381808,-0.624274790,8.576694489,-6.831275463,3.721487045,-6.342356682,-1.125000000,-4.437500000,-4.562500000,-89.053901672,-1.662996769,-0.794582009,1.000000000,
51108,129.263486000,129.250747000,-0.156827167,0.421385527,10.371015549,-5.483250618,-0.179119349,0.022734297,-1.125000000,-4.437500000,-4.562500000,-89.083343506,-1.673151731,-0.802048862,1.000000000,
51110,129.268546000,129.270987000,-0.539414644,1.143078685,11.424284935,-5.713463306,-5.164776325,1.560284734,-1.125000000,-4.437500000,-4.625000000,-89.107971191,-1.666341662,-0.771214962,1.000000000,
51112,129.273606000,129.270987000,-0.772996485,1.714493155,12.549194336,2.666599274,4.886278629,-4.532592297,-1.125000000,-4.437500000,-4.625000000,-89.096984863,-1.680441141,-0.788149714,1.000000000,
51114,129.278666000,129.270987000,-0.980585337,1.628745079,12.272771835,2.589458466,0.760259748,2.759596109,-1.125000000,-4.437500000,-4.625000000,-89.075096130,-1.678297162,-0.801058352,1.000000000,
51115,129.281196000,129.270987000,-0.901431322,1.388212085,11.839072227,1.431257725,-2.514483690,6.707085609,-1.125000000,-4.437500000,-4.625000000,-89.067855835,-1.661608696,-0.795761168,1.000000000,
51117,129.286256000,129.291227000,-0.073265292,1.024087906,11.198055267,6.274421215,-1.431673765,1.042003036,-1.125000000,-4.437500000,-4.625000000,-89.035514832,-1.645418882,-0.785804927,1.000000000,
51119,129.291316000,129.291227000,0.557211041,0.540926278,10.349467278,7.958103657,1.887397528,-4.038643360,-1.187500000,-4.375000000,-4.687500000,-88.989540100,-1.663902998,-0.797115147,1.000000000,
51121,129.296376000,129.291227000,0.182551444,-0.164095238,8.862498283,2.083118916,-5.118449688,3.809754372,-1.187500000,-4.375000000,-4.687500000,-88.970764160,-1.653838396,-0.770975292,1.000000000,
51123,129.301436000,129.291227000,-0.074148536,-0.514442086,8.362177849,5.706043243,1.739022374,3.351561785,-1.187500000,-4.375000000,-4.687500000,-88.957641602,-1.632000327,-0.764427125,1.000000000,
51125,129.306496000,129.311467000,0.374255925,-1.153045774,7.961839199,3.968027592,4.892462254,-0.254518658,-1.187500000,-4.375000000,-4.687500000,-88.937126160,-1.631816864,-0.788759351,1.000000000,
51127,129.311556000,129.311467000,0.983689904,-2.027334452,6.739732265,-7.205077171,-5.289064407,1.804883242,-1.125000000,-4.375000000,-4.562500000,-88.964385986,-1.624818087,-0.773782611,1.000000000,
51129,129.316616000,129.311467000,1.087467909,-1.760594487,7.321175575,-10.684485435,-0.222272322,-5.543860435,-1.125000000,-4.375000000,-4.562500000,-89.025878906,-1.641903162,-0.757008672,1.000000000,
51131,129.321676000,129.311467000,0.071822762,-0.374554157,9.653894424,-7.050429821,5.350594997,-7.508354664,-1.125000000,-4.375000000,-4.562500000,-89.069885254,-1.681959152,-0.777386427,1.000000000,
51133,129.326736000,129.331707000,-1.340987921,1.020972133,11.655583382,-5.312083721,-0.767625928,4.864086628,-1.125000000,-4.375000000,-4.562500000,-89.100616455,-1.671653152,-0.780226350,1.000000000,
51134,129.329266000,129.331707000,-1.539526224,1.552038670,12.618299484,-1.773765087,-2.405972481,6.101178169,-1.187500000,-4.375000000,-4.625000000,-89.102005005,-1.656479478,-0.777212739,1.000000000,
51136,129.334326000,129.331707000,-0.711975098,2.002395153,13.650074959,8.148181915,3.488456726,-0.535217345,-1.187500000,-4.375000000,-4.625000000,-89.065452576,-1.649870038,-0.792385340,1.000000000,
51138,129.339386000,129.331707000,0.193655953,1.121339798,12.260806084,6.898318768,-2.918211460,-1.869008541,-1.187500000,-4.375000000,-4.625000000,-89.019683838,-1.661649108,-0.791730642,1.000000000,
51140,129.344441000,129.331707000,0.048651688,0.021174971,9.803971291,0.896063864,-6.521721363,2.010958195,-1.187500000,-4.375000000,-4.625000000,-89.003349304,-1.652044773,-0.765406847,1.000000000,
51142,129.349496000,129.351940000,-0.610396564,-0.112060435,8.912742615,2.952983856,3.621631861,-2.736856937,-1.125000000,-4.375000000,-4.625000000,-88.996925354,-1.660318017,-0.776576161,1.000000000,
51144,129.354551000,129.351940000,-1.153092742,0.019048132,8.717238426,2.846593857,3.385705948,1.307421446,-1.125000000,-4.375000000,-4.625000000,-88.982772827,-1.662162662,-0.811182797,1.000000000,
51146,129.359606000,129.351940000,-0.718824625,-0.161793932,8.362177849,1.832524776,-3.214215517,8.004265785,-1.125000000,-4.375000000,-4.625000000,-88.974632263,-1.627994895,-0.809538722,1.000000000,
51148,129.364661000,129.351940000,0.661516666,-0.545235634,8.340882301,2.954978466,-0.579113543,-1.963136435,-1.125000000,-4.375000000,-4.625000000,-88.966720581,-1.623007536,-0.807219088,1.000000000,
51149,129.367189000,129.372160000,1.125311494,-0.804834783,8.128797531,1.274502158,1.052894354,-5.561327934,-1.125000000,-4.375000000,-4.625000000,-88.967376709,-1.637294769,-0.808188498,1.000000000,
