idx,imu_Timestamp[sec],mag_Timestamp[sec],accX[m/s^2],accY[m/s^2],accZ[m/s^2],gyroX[deg/s],gyroY[deg/s],gyroZ[deg/s],magX[uT],magY[uT],magZ[uT],orX[deg],orY[deg],orZ[deg],moving, 
7093,17.942091000,17.926434000,-0.045133095,0.068887278,9.746729851,0.118689612,1.877813220,-1.676693082,0.062500000,-0.625000000,-3.062500000,-89.090576172,87.507682800,-0.911049068,1.000000000,
7095,17.947146000,17.926434000,-0.223621458,0.266584545,9.980259895,0.021641515,0.577035964,0.596772373,0.062500000,-0.625000000,-3.062500000,-89.097579956,87.506378174,-0.917702496,1.000000000,
7097,17.952201000,17.946654000,-0.163964450,0.283300519,9.930267334,-0.835125327,-1.858319283,1.876314402,0.062500000,-0.625000000,-3.125000000,-89.109191895,87.516204834,-0.910193443,1.000000000,
7099,17.957256000,17.946654000,0.090839319,0.335764050,10.073245049,0.741158783,0.793902457,-2.022758007,0.062500000,-0.625000000,-3.125000000,-89.114356995,87.510627747,-0.905671239,1.000000000,
7100,17.959783000,17.946654000,0.088506728,0.340524852,10.085161209,0.735706687,0.986789644,-2.555639505,0.062500000,-0.625000000,-3.125000000,-89.112403870,87.504272461,-0.902715147,1.000000000,
7102,17.964838000,17.946654000,-0.272063404,0.280953676,9.887272835,-0.816208422,-1.596930623,0.838338196,0.062500000,-0.625000000,-3.125000000,-89.110862732,87.503448486,-0.888566375,1.000000000,
7104,17.969893000,17.966874000,-0.544990361,0.318972975,9.939699173,0.327747017,0.132641077,1.332733989,0.062500000,-0.625000000,-3.125000000,-89.105262756,87.511535645,-0.890822351,1.000000000,
7106,17.974948000,17.966874000,-0.362147570,0.316577524,10.070762634,2.134744406,2.572998524,-0.547054470,0.125000000,-0.500000000,-3.062500000,-89.091484070,87.510581970,-0.911376894,1.000000000,
7108,17.980003000,17.966874000,-0.019012801,0.045104451,9.703784943,0.027216330,-1.202070355,1.374978185,0.125000000,-0.500000000,-3.062500000,-89.083038330,87.514648438,-0.920035243,1.000000000,
7110,17.985058000,17.966874000,0.262501091,-0.150192529,9.463156700,-0.647283792,-1.554230094,-0.143968329,0.125000000,-0.500000000,-3.062500000,-89.087875366,87.517745972,-0.911680818,1.000000000,
7112,17.990113000,17.987094000,0.196024284,-0.100214623,9.579921722,0.376368374,1.237173915,-2.639430285,0.125000000,-0.500000000,-3.062500000,-89.091827393,87.505928040,-0.906564415,1.000000000,
7114,17.995168000,17.987094000,-0.230759919,-0.045581706,9.537178993,-0.812940478,-0.636617422,0.971051335,0.062500000,-0.562500000,-3.062500000,-89.099700928,87.505249023,-0.899427712,1.000000000,
7116,18.000223000,17.987094000,-0.405120581,0.063969783,9.646795273,-0.835470974,-0.458441019,1.628374577,0.062500000,-0.562500000,-3.062500000,-89.112327576,87.514816284,-0.891411483,1.000000000,
7117,18.002751000,17.987094000,-0.301143318,0.154583991,9.825366974,0.073666267,1.114537716,-0.199361831,0.062500000,-0.562500000,-3.062500000,-89.116134644,87.514312744,-0.893378794,1.000000000,
7119,18.007806000,17.987094000,-0.055913042,0.228501707,9.970727921,-0.031216636,0.852398217,-1.571371794,0.062500000,-0.562500000,-3.062500000,-89.122673035,87.505798340,-0.898100853,1.000000000,
7121,18.012861000,18.007314000,-0.097348064,0.214208081,9.837383270,-1.235948563,-2.309781551,0.800838888,0.125000000,-0.562500000,-3.062500000,-89.135231018,87.506996155,-0.886778355,1.000000000,
7123,18.017916000,18.007314000,-0.237721696,0.347567379,10.028019905,0.432193220,0.709590733,-0.177249044,0.125000000,-0.562500000,-3.062500000,-89.143486023,87.508422852,-0.880541682,1.000000000,
7125,18.022971000,18.007314000,-0.277821094,0.397602141,10.151833534,1.448402405,2.075688601,-0.371787101,0.125000000,-0.562500000,-3.062500000,-89.130317688,87.505767822,-0.886679292,1.000000000,
7127,18.028026000,18.007314000,-0.130782425,0.211847499,9.863494873,-0.355039924,-1.301757693,1.970833182,0.125000000,-0.562500000,-3.062500000,-89.121650696,87.513237000,-0.884657383,1.000000000,
7129,18.033081000,18.027534000,0.189999059,0.109476924,9.796772003,0.392821074,-0.616681576,-0.850547612,0.062500000,-0.562500000,-3.000000000,-89.114936829,87.514076233,-0.873263299,1.000000000,
7131,18.038136000,18.027534000,0.163803205,0.092758700,9.827750206,0.766160965,0.612875640,-2.442094564,0.062500000,-0.562500000,-3.000000000,-89.107543945,87.501998901,-0.866410077,1.000000000,
7133,18.043191000,18.027534000,-0.328608394,0.030660875,9.615767479,-0.392216116,-1.542081475,1.313001633,0.062500000,-0.562500000,-3.000000000,-89.105964661,87.503570557,-0.849778414,1.000000000,
7134,18.045718000,18.027534000,-0.520512879,0.030610863,9.582406044,-0.382729530,-1.055432081,2.123311043,0.062500000,-0.562500000,-3.000000000,-89.104995728,87.508918762,-0.842283189,1.000000000,
7136,18.050773000,18.047754000,-0.476632506,0.071078837,9.720617294,1.001583099,2.323751688,-0.276515931,0.062500000,-0.562500000,-3.000000000,-89.100860596,87.510940552,-0.860769391,1.000000000,
7138,18.055828000,18.047754000,-0.115429260,-0.036010504,9.594320297,-0.373611599,0.710038543,-0.053817600,0.062500000,-0.625000000,-3.062500000,-89.101318359,87.508926392,-0.879255772,1.000000000,
7140,18.060883000,18.047754000,0.164175525,-0.107351743,9.446576118,-2.073632479,-1.964874864,0.691260517,0.062500000,-0.625000000,-3.062500000,-89.116996765,87.512428284,-0.875882924,1.000000000,
7142,18.065938000,18.047754000,0.173335880,0.128484264,9.813553810,-0.304914415,0.640727758,-1.989443779,0.062500000,-0.625000000,-3.062500000,-89.128273010,87.505760193,-0.870380580,1.000000000,
7144,18.070993000,18.067974000,-0.151253387,0.354730695,10.063763618,0.162046477,0.618223667,-0.266344726,0.062500000,-0.625000000,-3.062500000,-89.132186890,87.500267029,-0.866497159,1.000000000,
7146,18.076048000,18.067974000,-0.374428302,0.383294106,10.008955956,-0.440853298,-1.212702870,2.299947500,0.125000000,-0.562500000,-3.062500000,-89.130897522,87.510002136,-0.852512479,1.000000000,
7148,18.081103000,18.067974000,-0.158340737,0.347563833,10.082827568,1.024850845,0.869642317,-0.684098542,0.125000000,-0.562500000,-3.062500000,-89.119827271,87.511459351,-0.851936936,1.000000000,
7150,18.086158000,18.067974000,-0.000796814,0.192659348,9.961398125,0.506380141,-0.019146169,-1.527041435,0.125000000,-0.562500000,-3.062500000,-89.108665466,87.502906799,-0.851895988,1.000000000,
7152,18.091213000,18.088194000,-0.213051006,0.066361547,9.708803177,-1.024455547,-1.846383333,0.925330043,0.125000000,-0.562500000,-3.062500000,-89.105087280,87.504951477,-0.840256035,1.000000000,
7153,18.093741000,18.088194000,-0.335132658,0.094962411,9.739681244,-0.425493807,-0.885013223,0.905880511,0.125000000,-0.562500000,-3.062500000,-89.102172852,87.507286072,-0.837928474,1.000000000,
7155,18.098796000,18.088194000,-0.384462416,0.192592517,9.925552368,1.478457808,2.635219574,-0.453250945,0.125000000,-0.562500000,-3.062500000,-89.089752197,87.506660461,-0.853245080,1.000000000,
7157,18.103851000,18.088194000,-0.174663991,0.056906864,9.722950935,0.179220378,0.007520365,1.421091557,0.125000000,-0.562500000,-3.062500000,-89.081115723,87.511222839,-0.866305947,1.000000000,
7159,18.108906000,18.088194000,0.188462287,-0.104969494,9.508482933,-0.759020627,-1.531880736,0.571172833,0.125000000,-0.562500000,-3.062500000,-89.087120056,87.516464233,-0.861836731,1.000000000,
7161,18.113961000,18.108414000,0.316122472,-0.057258099,9.632296562,0.194067001,0.494614869,-2.797770500,0.125000000,-0.562500000,-3.062500000,-89.091461182,87.506111145,-0.852457821,1.000000000,
7163,18.119016000,18.108414000,-0.100879923,0.028426599,9.632296562,-0.827830851,-0.495037377,-0.395822734,0.125000000,-0.562500000,-3.062500000,-89.097633362,87.499923706,-0.842689574,1.000000000,
7165,18.124071000,18.108414000,-0.519894958,0.161755130,9.703784943,-1.132251859,-0.304694712,1.840383172,0.125000000,-0.562500000,-3.062500000,-89.109748840,87.507835388,-0.832048714,1.000000000,
7167,18.129126000,18.108414000,-0.419997841,0.326130509,10.008804321,0.759459972,2.047874212,-0.487480491,0.125000000,-0.562500000,-3.062500000,-89.114341736,87.508270264,-0.845889926,1.000000000,
7168,18.131653000,18.128634000,-0.261581421,0.340467334,10.054080963,0.575687587,1.711306095,-0.848343074,0.125000000,-0.562500000,-3.062500000,-89.114097595,87.506179810,-0.855506182,1.000000000,
7170,18.136708000,18.128634000,-0.006020236,0.247642487,9.889707565,-0.848029912,-1.843430996,0.686252654,0.125000000,-0.562500000,-3.062500000,-89.115547180,87.507545471,-0.862345636,1.000000000,
7172,18.141763000,18.128634000,0.054098643,0.242873088,9.927834511,-0.050009720,-0.559815526,-0.341441721,0.125000000,-0.562500000,-3.062500000,-89.111656189,87.508094788,-0.860581517,1.000000000,
7174,18.146818000,18.128634000,-0.101052284,0.290410131,10.042267799,1.140354037,1.558238268,-1.151123405,0.125000000,-0.562500000,-3.062500000,-89.099212646,87.502014160,-0.863687932,1.000000000,
7176,18.151873000,18.148854000,-0.262748271,0.187948778,9.832566261,-0.055680644,-0.525488198,1.890948534,0.125000000,-0.562500000,-3.062500000,-89.089790344,87.507865906,-0.862586439,1.000000000,
7178,18.156928000,18.148854000,-0.102576256,0.083115354,9.756361961,0.168164432,-0.321821481,0.434495300,0.125000000,-0.562500000,-3.062500000,-89.081932068,87.513618469,-0.860270739,1.000000000,
7180,18.161983000,18.148854000,0.096479431,0.014026292,9.782574654,0.980229497,0.700108349,-2.025367022,0.125000000,-0.562500000,-3.062500000,-89.073204041,87.505340576,-0.855613768,1.000000000,
7182,18.167038000,18.148854000,-0.105969757,-0.071733758,9.572823524,-0.674783885,-1.712417006,0.092027746,0.125000000,-0.562500000,-3.062500000,-89.078994751,87.502128601,-0.841287553,1.000000000,
7183,18.169566000,18.148854000,-0.283571571,-0.067001440,9.525164604,-1.113077521,-1.629685521,1.018087268,0.125000000,-0.562500000,-3.062500000,-89.085395813,87.504562378,-0.835061193,1.000000000,
7185,18.174621000,18.169074000,-0.445565432,0.092583388,9.706269264,0.256398976,1.732200861,0.016722292,0.062500000,-0.625000000,-3.125000000,-89.093368530,87.506446838,-0.842501760,1.000000000,
7187,18.179676000,18.169074000,-0.284573287,0.161741272,9.784907341,-0.012950129,1.733212471,-0.011552951,0.062500000,-0.625000000,-3.125000000,-89.098052979,87.505485535,-0.860958934,1.000000000,
7189,18.184731000,18.169074000,0.045708463,0.116681121,9.708499908,-1.441797018,-1.411308646,1.022903323,0.062500000,-0.625000000,-3.125000000,-89.109649658,87.510414124,-0.863841593,1.000000000,
7191,18.189786000,18.169074000,0.272175670,0.214390308,9.930114746,0.086873770,-0.296864599,-1.528829098,0.062500000,-0.625000000,-3.125000000,-89.118324280,87.506195068,-0.854683042,1.000000000,
7193,18.194841000,18.189294000,0.045151003,0.319074005,10.044650078,0.508558750,0.102741584,-1.317090511,0.062500000,-0.562500000,-3.062500000,-89.117332458,87.497520447,-0.845705450,1.000000000,
7195,18.199896000,18.189294000,-0.384793907,0.299948722,9.865928650,-0.325651467,-1.083551645,1.884513855,0.062500000,-0.562500000,-3.062500000,-89.116699219,87.503684998,-0.830081403,1.000000000,
7197,18.204951000,18.189294000,-0.403851360,0.280854374,9.887374878,0.408708990,1.137664795,0.364564538,0.062500000,-0.562500000,-3.062500000,-89.108413696,87.508750916,-0.831071913,1.000000000,
7198,18.207478000,18.189294000,-0.264658570,0.249887362,9.923119545,0.904146612,1.773126841,-0.908727109,0.062500000,-0.562500000,-3.062500000,-89.102699280,87.506607056,-0.838077009,1.000000000,
7200,18.212533000,18.209514000,-0.044827171,0.097441338,9.801588058,-0.346649438,-0.592834175,-0.131962970,0.062500000,-0.562500000,-3.062500000,-89.095146179,87.504112244,-0.843943059,1.000000000,
7202,18.217591000,18.209514000,-0.028333910,0.044998508,9.746830940,-1.027317524,-1.532083750,0.632171929,0.125000000,-0.562500000,-3.062500000,-89.091957092,87.506843567,-0.836181402,1.000000000,
7204,18.222651000,18.209514000,-0.129082873,0.159156531,10.175763130,-0.566123307,1.472037077,-1.381081820,0.125000000,-0.562500000,-3.062500000,-89.088462830,87.502754211,-0.836656153,1.000000000,
7206,18.227711000,18.209514000,-0.166790515,0.049153373,10.742858887,-0.653826237,2.150852919,1.485757947,0.125000000,-0.562500000,-3.062500000,-89.089469910,87.504844666,-0.840423465,1.000000000,
7208,18.232771000,18.229752000,0.136026859,-0.206482694,11.793745041,-6.353108406,0.162447885,2.738493681,0.125000000,-0.562500000,-3.062500000,-89.120178223,87.519325256,-0.839829147,1.000000000,
7210,18.237831000,18.229752000,0.469780356,0.016113151,14.588960648,-7.645411491,1.517433524,-3.633232594,0.125000000,-0.562500000,-3.062500000,-89.165084839,87.509414673,-0.837395668,1.000000000,
7212,18.242891000,18.229752000,0.100296423,0.450246781,18.082382202,-0.018408511,2.112704277,-0.571548402,0.125000000,-0.562500000,-3.062500000,-89.177703857,87.497917175,-0.841431022,1.000000000,
7214,18.247951000,18.229752000,-0.492723793,0.317856401,19.660106659,1.020685673,-4.947803497,5.274446964,0.125000000,-0.562500000,-3.062500000,-89.174125671,87.518966675,-0.813210845,1.000000000,
7216,18.253011000,18.249992000,-0.617533565,0.093967743,19.178749084,-6.601133347,-4.422843456,-3.008802414,0.125000000,-0.562500000,-3.062500000,-89.200157166,87.519363403,-0.781819701,1.000000000,
7217,18.255541000,18.249992000,-0.757769585,0.213392138,18.959262848,-9.117206573,-0.392445087,-9.544375420,0.125000000,-0.625000000,-3.062500000,-89.226181030,87.495437622,-0.783440292,1.000000000,
7219,18.260601000,18.249992000,-1.779077649,0.792456627,18.890157700,1.910986662,8.188163757,-2.698105812,0.125000000,-0.625000000,-3.062500000,-89.233528137,87.464996338,-0.827825546,1.000000000,
7221,18.265661000,18.249992000,-2.291870117,0.747512341,18.013175964,8.878372192,-2.328501463,12.856866837,0.125000000,-0.625000000,-3.062500000,-89.192428589,87.513076782,-0.839421034,1.000000000,
7223,18.270721000,18.249992000,-0.104197316,-0.044315040,15.708852768,10.746117592,-0.103781454,8.325229645,0.125000000,-0.625000000,-3.062500000,-89.135276794,87.570999146,-0.839603722,1.000000000,
7225,18.275781000,18.270232000,2.744584799,-0.919076800,12.892240524,0.867442608,1.137906432,-9.755675316,0.062500000,-0.562500000,-3.062500000,-89.121559143,87.540290833,-0.844101906,1.000000000,
7227,18.280841000,18.270232000,2.534111023,-0.927681327,11.186038971,-2.868951559,-3.708158016,-6.262762070,0.062500000,-0.562500000,-3.062500000,-89.138809204,87.499015808,-0.823954105,1.000000000,
7229,18.285901000,18.270232000,-0.149278343,0.749761999,11.322019577,0.734038889,-7.318191051,1.225049376,0.062500000,-0.562500000,-3.062500000,-89.140274048,87.498390198,-0.778791904,1.000000000,
7231,18.290961000,18.270232000,-2.326368809,2.631919384,12.472990036,10.139141083,4.085464954,-1.461910963,0.062500000,-0.562500000,-3.062500000,-89.102317810,87.494621277,-0.779145420,1.000000000,
7232,18.293491000,18.290472000,-2.727478266,2.727244854,12.308566093,22.097537994,8.436851501,0.766393602,0.062500000,-0.562500000,-3.062500000,-89.044761658,87.496902466,-0.802115798,1.000000000,
7234,18.298551000,18.290472000,-2.092184544,0.128610641,8.338348389,19.544261932,-4.524494171,12.589056969,0.062500000,-0.562500000,-3.062500000,-88.925170898,87.544189453,-0.806897402,1.000000000,
7236,18.303611000,18.290472000,0.410132706,-2.933343649,2.593023300,-5.785243511,-10.630362511,4.278645515,0.062500000,-0.562500000,-3.062500000,-88.925552368,87.587173462,-0.755152225,1.000000000,
7238,18.308671000,18.290472000,2.164612770,-2.994290113,1.728209615,-14.173045158,15.833816528,-17.767877579,0.062500000,-0.562500000,-3.062500000,-89.002197266,87.518737793,-0.801070690,1.000000000,
7240,18.313731000,18.310712000,0.953196108,-0.812395334,4.637807846,-15.331563950,5.237787724,-1.723334670,0.062500000,-0.562500000,-3.062500000,-89.081085205,87.479171753,-0.850698888,1.000000000,
7242,18.318791000,18.310712000,-0.266021788,2.474940300,9.227192879,-12.976179123,-9.456389427,13.678491592,0.125000000,-0.562500000,-3.125000000,-89.154792786,87.542259216,-0.806815445,1.000000000,
7244,18.323851000,18.310712000,0.663111150,4.687243462,14.445882797,16.241014481,7.279624939,-9.871529579,0.125000000,-0.562500000,-3.125000000,-89.110496521,87.522491455,-0.812558472,1.000000000,
7246,18.328911000,18.310712000,0.759049892,2.206178188,12.670675278,20.609008789,-6.148972988,0.657084823,0.125000000,-0.562500000,-3.125000000,-88.986480713,87.499603271,-0.819324493,1.000000000,
7248,18.333971000,18.330952000,-0.333153874,-2.523245335,6.093697548,-14.173092842,-23.070417404,12.718474388,0.125000000,-0.562500000,-3.125000000,-89.015670776,87.559333801,-0.698943794,1.000000000,
7250,18.339031000,18.330952000,-0.800069809,-3.784488201,5.726670265,-13.993534088,20.467048645,-18.387716293,0.125000000,-0.625000000,-3.062500000,-89.102066040,87.511520386,-0.740595818,1.000000000,
7252,18.344091000,18.330952000,-1.747740149,-2.113024473,9.105711937,-16.663068771,19.938678741,-5.287129402,0.125000000,-0.625000000,-3.062500000,-89.179084778,87.449005127,-0.870956123,1.000000000,
7253,18.346621000,18.330952000,-2.027655125,-0.857712090,10.978771210,-21.309051514,-3.100267172,13.456926346,0.125000000,-0.625000000,-3.062500000,-89.234512329,87.482513428,-0.864413738,1.000000000,
7255,18.351681000,18.330952000,-0.360485941,2.665994644,16.624008179,1.002182484,-9.753516197,9.818855286,0.125000000,-0.625000000,-3.062500000,-89.272140503,87.556823730,-0.805213630,1.000000000,
7257,18.356741000,18.351192000,1.887080908,4.269431114,20.119764328,34.086826324,10.107855797,-18.677579880,0.062500000,-0.562500000,-3.125000000,-89.130676270,87.487838745,-0.841743469,1.000000000,
7259,18.361801000,18.351192000,0.553454638,0.698904157,13.213941574,15.163701057,-19.979534149,10.519243240,0.062500000,-0.562500000,-3.125000000,-89.009307861,87.492042542,-0.788570285,1.000000000,
7261,18.366861000,18.351192000,-1.229337692,-2.849975824,5.671913147,-12.478445053,-13.112008095,10.439926147,0.062500000,-0.562500000,-3.125000000,-89.052803040,87.564727783,-0.679734170,1.000000000,
7263,18.371921000,18.351192000,-1.131785870,-2.459094763,5.986464024,-1.585888624,34.743755341,-23.044103622,0.062500000,-0.562500000,-3.125000000,-89.082138062,87.483833313,-0.810714185,1.000000000,
7265,18.376981000,18.371432000,-1.277810454,-0.943566144,7.352002621,-12.430326462,0.989415586,7.336362839,0.062500000,-0.625000000,-3.062500000,-89.129440308,87.466392517,-0.883359492,1.000000000,
7266,18.379511000,18.371432000,-1.085491061,0.097867303,8.355230331,-15.903501511,-22.644674301,21.274530411,0.062500000,-0.625000000,-3.062500000,-89.170623779,87.518714905,-0.827082634,1.000000000,
7268,18.384571000,18.371432000,0.664387703,3.162083387,12.890008926,15.940901756,-3.326556921,-5.734916210,0.062500000,-0.625000000,-3.062500000,-89.141113281,87.538719177,-0.763291061,1.000000000,
7270,18.389631000,18.371432000,0.966408491,3.300527811,12.904206276,28.456300735,12.646187782,-14.474534988,0.062500000,-0.625000000,-3.062500000,-88.989822388,87.453681946,-0.832945287,1.000000000,
7272,18.394691000,18.391672000,-0.819802999,-0.565333962,5.173873901,-9.429480553,-21.004009247,25.398796082,0.062500000,-0.625000000,-3.062500000,-88.979965210,87.534934998,-0.762271583,1.000000000,
7274,18.399751000,18.391672000,0.169222876,-2.206695080,3.243774176,-13.354701996,8.929329872,-1.890116572,0.125000000,-0.625000000,-3.062500000,-89.066062927,87.582283020,-0.745754778,1.000000000,
7276,18.404811000,18.391672000,2.006153107,-1.104317427,7.030302525,-3.712915659,27.075946808,-25.164642334,0.125000000,-0.625000000,-3.062500000,-89.091857910,87.463417053,-0.887789369,1.000000000,
7278,18.409871000,18.391672000,0.926618457,-0.013882714,9.060586929,-16.994741440,-25.572488785,14.751755714,0.125000000,-0.625000000,-3.062500000,-89.167709351,87.484100342,-0.820543826,1.000000000,
7280,18.414931000,18.411912000,-0.311235547,2.160065889,13.295113564,6.628664494,-10.884385109,2.243432999,0.125000000,-0.625000000,-3.062500000,-89.176361084,87.531829834,-0.710111976,1.000000000,
7282,18.419991000,18.411912000,-1.276012897,2.483079195,14.827357292,26.292613983,22.118810654,-16.887672424,0.000000000,-0.625000000,-3.125000000,-89.048233032,87.452293396,-0.801968932,1.000000000,
7283,18.422521000,18.411912000,-2.058065176,0.822578311,12.005929947,10.741225243,6.625994682,1.338294268,0.000000000,-0.625000000,-3.125000000,-89.018234253,87.455932617,-0.820016146,1.000000000,
7285,18.427581000,18.411912000,-2.013159275,-2.631149530,6.091314793,-24.134979248,-18.233768463,25.220634460,0.000000000,-0.625000000,-3.125000000,-89.106452942,87.574523926,-0.742641687,1.000000000,
7287,18.432641000,18.411912000,1.098431587,-1.897319198,8.927041054,-3.076963186,23.516305923,-21.111984253,0.000000000,-0.625000000,-3.125000000,-89.165832520,87.533432007,-0.803804755,1.000000000,
7289,18.437701000,18.432152000,1.771286011,-0.063204646,12.387152672,-1.426432371,7.357611179,-12.690318108,0.062500000,-0.625000000,-3.125000000,-89.164962769,87.430076599,-0.892180026,1.000000000,
7291,18.442761000,18.432152000,-0.431442916,1.120779753,12.780342102,-6.032366276,-32.316867828,23.226232529,0.062500000,-0.625000000,-3.125000000,-89.203804016,87.516296387,-0.750889838,1.000000000,
7293,18.447821000,18.432152000,-1.009724259,2.571391344,14.879733086,24.864299774,10.476861000,-9.069707870,0.062500000,-0.625000000,-3.125000000,-89.117393494,87.523773193,-0.734133899,1.000000000,
7295,18.452881000,18.432152000,-1.213352084,0.811392486,11.324350357,16.466522217,12.979372025,-6.429281712,0.062500000,-0.625000000,-3.125000000,-88.998497009,87.463584900,-0.827413976,1.000000000,
7297,18.457941000,18.452392000,-1.326933384,-2.398652077,4.456601620,-22.134443283,-23.395189285,22.964269638,0.000000000,-0.687500000,-3.187500000,-89.069053650,87.556045532,-0.746174872,1.000000000,
7299,18.463001000,18.452392000,0.459862560,-1.364404082,6.494035244,-4.170724869,15.197914124,-16.016225815,0.000000000,-0.687500000,-3.187500000,-89.134994507,87.536018372,-0.759360015,1.000000000,
7300,18.465531000,18.452392000,0.993622363,0.055347458,9.046189308,7.506557465,29.031415939,-27.340724945,0.000000000,-0.687500000,-3.187500000,-89.119178772,87.468750000,-0.832931638,1.000000000,
7302,18.470591000,18.452392000,-0.245979518,1.375019908,10.271183014,-2.445361376,-10.265837669,11.734974861,0.000000000,-0.687500000,-3.187500000,-89.114562988,87.461265564,-0.842793822,1.000000000,
7304,18.475651000,18.472632000,-0.625250995,1.684914351,10.156800270,2.038975000,-19.026063919,21.317276001,0.000000000,-0.687500000,-3.187500000,-89.115943909,87.584762573,-0.728479803,1.000000000,
7306,18.480711000,18.472632000,1.454588294,1.520640016,10.976590157,20.994264603,21.956747055,-20.312963486,0.062500000,-0.687500000,-3.125000000,-89.023307800,87.528396606,-0.792748988,1.000000000,
7308,18.485771000,18.472632000,1.492700934,-1.249669075,6.470407486,-8.795219421,-5.561145782,1.599521518,0.062500000,-0.687500000,-3.125000000,-89.013092041,87.490760803,-0.817090809,1.000000000,
7310,18.490831000,18.472632000,0.347494423,-2.324308157,4.759238243,-24.975399017,-18.304533005,11.059408188,0.062500000,-0.687500000,-3.125000000,-89.143844604,87.556762695,-0.706185997,1.000000000,
7312,18.495891000,18.492872000,-0.059418540,0.418817401,10.654688835,6.021706581,24.946372986,-23.075595856,0.062500000,-0.687500000,-3.125000000,-89.157028198,87.479209900,-0.781976759,1.000000000,
7314,18.500951000,18.492872000,-1.603437662,1.535286188,12.770709991,2.198619127,-0.144154057,5.752577305,0.000000000,-0.687500000,-3.187500000,-89.128471375,87.451126099,-0.834536910,1.000000000,
7316,18.506011000,18.492872000,-1.763689756,0.689543843,11.491058350,-1.406222343,-22.526645660,23.934831619,0.000000000,-0.687500000,-3.187500000,-89.136108398,87.572334290,-0.730672479,1.000000000,
7318,18.511071000,18.492872000,0.690018654,0.270568848,11.867567062,13.441305161,17.360828400,-18.670568466,0.000000000,-0.687500000,-3.187500000,-89.082336426,87.533874512,-0.771540999,1.000000000,
7319,18.513601000,18.492872000,1.294203401,-0.324796438,11.021614075,8.822999001,19.724815369,-23.135112762,0.000000000,-0.687500000,-3.187500000,-89.059165955,87.476837158,-0.819753110,1.000000000,
7321,18.518661000,18.513112000,-0.030486841,-1.870816946,7.552322865,-18.919197083,-14.576668739,12.120853424,0.000000000,-0.687500000,-3.187500000,-89.125701904,87.486930847,-0.786828339,1.000000000,
7323,18.523721000,18.513112000,-0.926522493,-0.556073248,9.389587402,-7.271349430,-3.110507488,3.947081804,0.000000000,-0.687500000,-3.187500000,-89.195800781,87.539062500,-0.734507918,1.000000000,
7325,18.528781000,18.513112000,-0.400232047,1.914218068,13.681152344,14.399747849,21.582584381,-16.354303360,0.000000000,-0.687500000,-3.187500000,-89.143188477,87.467750549,-0.831054807,1.000000000,
7327,18.533841000,18.513112000,-0.704351068,1.183143973,11.941589355,4.773450851,-15.524854660,13.823178291,0.000000000,-0.687500000,-3.187500000,-89.094314575,87.492691040,-0.809277952,1.000000000,
7329,18.538901000,18.533352000,-0.237308592,-0.248108551,9.206048012,2.597727299,-14.929509163,8.784660339,0.062500000,-0.687500000,-3.125000000,-89.080307007,87.565200806,-0.710163236,1.000000000,
7331,18.543961000,18.533352000,0.542363048,-0.538273633,8.460181236,6.566148758,18.997697830,-21.674852371,0.062500000,-0.687500000,-3.125000000,-89.041458130,87.483047485,-0.772755146,1.000000000,
7333,18.549021000,18.533352000,-0.729513347,-1.097739697,6.365405560,-13.343146324,-0.482698768,6.070622921,0.062500000,-0.687500000,-3.125000000,-89.086547852,87.467285156,-0.810442626,1.000000000,
7335,18.554081000,18.533352000,-0.914916992,-0.080389872,7.542590141,-11.500554085,-6.766813278,14.274024963,0.062500000,-0.687500000,-3.125000000,-89.162910461,87.548324585,-0.767423749,1.000000000,
7336,18.556611000,18.553592000,0.112164065,1.136912823,10.025636673,1.047330499,6.942540169,-2.234870195,0.062500000,-0.687500000,-3.125000000,-89.161354065,87.542968750,-0.789883494,1.000000000,
7338,18.561671000,18.553592000,1.847154617,2.266175270,12.682590485,14.746376991,10.365400314,-13.092994690,0.000000000,-0.687500000,-3.187500000,-89.089706421,87.472663879,-0.853856444,1.000000000,
7340,18.566731000,18.553592000,1.193442345,0.443703949,9.660992622,-1.728084803,-23.889009476,13.680557251,0.000000000,-0.687500000,-3.187500000,-89.070243835,87.509574890,-0.767565429,1.000000000,
7342,18.571791000,18.553592000,0.309429944,-0.676261306,7.933394909,-0.919934511,-2.883379936,-3.077550173,0.000000000,-0.687500000,-3.187500000,-89.078872681,87.530570984,-0.699999094,1.000000000,
7344,18.576851000,18.573832000,-0.673728585,-0.719738424,8.274158478,-1.382962227,20.904605865,-16.129096985,0.000000000,-0.687500000,-3.187500000,-89.080940247,87.448898315,-0.785400748,1.000000000,
7346,18.581911000,18.573832000,-2.005584955,-0.853478014,7.952307701,-15.661120415,-6.470574856,13.765190125,0.000000000,-0.750000000,-3.187500000,-89.145767212,87.480499268,-0.797064424,1.000000000,
7348,18.586971000,18.573832000,-0.996681511,0.647181094,11.066841125,-2.872681618,-4.432397842,4.588642597,0.000000000,-0.750000000,-3.187500000,-89.190643311,87.531250000,-0.760548532,1.000000000,
7350,18.592031000,18.573832000,0.671489775,1.966748714,14.212553024,16.186275482,12.287605286,-15.692271233,0.000000000,-0.750000000,-3.187500000,-89.120681763,87.464897156,-0.821904838,1.000000000,
7352,18.597091000,18.594072000,-0.055633169,0.451733649,11.355381012,2.589090824,-14.207571030,10.669643402,0.000000000,-0.750000000,-3.187500000,-89.079093933,87.478042603,-0.786840320,1.000000000,
